params,mean_test_accuracy,mean_test_recall,mean_test_precision,mean_test_f1
"{'C': 1.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.77,0.7711111111111112,0.7545726495726495,0.7583793242697536
"{'C': 1.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8405194805194804,0.8220448179271708
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.77,0.7711111111111112,0.7545726495726495,0.7583793242697536
"{'C': 1.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.8111111111111111,0.8190909090909091,0.8132212885154061
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.77,0.7711111111111112,0.7545726495726495,0.7583793242697536
"{'C': 1.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.8111111111111111,0.8190909090909091,0.8132212885154061
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.77,0.7711111111111112,0.7545726495726495,0.7583793242697536
"{'C': 1.8, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.8111111111111111,0.8190909090909091,0.8132212885154061
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.77,0.7711111111111112,0.7545726495726495,0.7583793242697536
"{'C': 1.8, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.8111111111111111,0.8190909090909091,0.8132212885154061
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.78,0.7711111111111112,0.7724297924297924,0.7657322654462243
"{'C': 2.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.8111111111111111,0.8190909090909091,0.8132212885154061
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.78,0.7711111111111112,0.7724297924297924,0.7657322654462243
"{'C': 2.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.8111111111111111,0.8190909090909091,0.8132212885154061
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.78,0.7711111111111112,0.7724297924297924,0.7657322654462243
"{'C': 2.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8099999999999999,0.7911111111111111,0.8061904761904761,0.7938995215311004
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8405194805194804,0.8220448179271708
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8405194805194804,0.8220448179271708
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.2, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8405194805194804,0.8220448179271708
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.2, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.82,0.7911111111111111,0.8198268398268398,0.8016917293233083
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8400000000000001,0.8333333333333333,0.8405194805194804,0.8338095238095239
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.4000000000000004, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8400000000000001,0.8333333333333333,0.8405194805194804,0.8338095238095239
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.4000000000000004, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8400000000000001,0.8333333333333333,0.8405194805194804,0.8338095238095239
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.4000000000000004, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8299999999999998,0.7911111111111111,0.8436363636363637,0.8100250626566415
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8400000000000001,0.8333333333333333,0.8405194805194804,0.8338095238095239
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8400000000000001,0.8333333333333333,0.8405194805194804,0.8338095238095239
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.6, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8400000000000001,0.8333333333333333,0.8405194805194804,0.8338095238095239
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.79,0.7711111111111112,0.783968253968254,0.7728468899521532
"{'C': 2.6, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8357575757575757,0.8171428571428571
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.8099999999999999,0.7711111111111112,0.8176046176046177,0.7911654135338345
"{'C': 2.8000000000000003, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8357575757575757,0.8171428571428571
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.8099999999999999,0.7711111111111112,0.8176046176046177,0.7911654135338345
"{'C': 2.8000000000000003, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8300000000000001,0.8111111111111111,0.8357575757575757,0.8171428571428571
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8099999999999999,0.7711111111111112,0.8176046176046177,0.7911654135338345
"{'C': 2.8000000000000003, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.7911111111111111,0.8303030303030303,0.8047619047619048
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.8099999999999999,0.7711111111111112,0.8176046176046177,0.7911654135338345
"{'C': 3.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.7911111111111111,0.8303030303030303,0.8047619047619048
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.8099999999999999,0.7711111111111112,0.8176046176046177,0.7911654135338345
"{'C': 3.0, 'max_iter': 500, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.82,0.7911111111111111,0.8303030303030303,0.8047619047619048
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8099999999999999,0.7711111111111112,0.8176046176046177,0.7911654135338345
"{'C': 3.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8400000000000001,0.7911111111111111,0.8636363636363636,0.8205513784461151
"{'C': 3.2, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,
